job_id,tag,matrix,perm,perm_type,algo,block_size,n_cols,time_loading_ms,time_transfer_ms,time_operation_ms,time_preprocessing_ms,time_write_ms
1283678,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,124.939445,1186.946521,3.851674,,
1283679,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,125.54867,1168.356968,15.787827,,
1283680,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,368.425207,2563.573288,0.636109,,
1283681,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,368.696058,2561.86414,5.354906,,
1283682,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,368.505068,2563.327378,21.89136,,
1283683,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,327.1748,2603.838906,0.636314,,
1283684,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,326.267047,2606.357731,5.377843,,
1283685,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,326.437395,2599.278266,21.701222,,
1283686,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,187.551405,2610.481022,0.698778,,
1283687,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,203.528652,1098.555492,5.562982,,
1283688,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,201.786119,1106.934447,22.645146,,
1283689,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,237.154976,1074.869756,0.44073,,
1283690,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,122.025769,729.217213,4.066918,,
1283691,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_ocean.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,122.793157,728.703067,16.682598,,
1283692,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,57.791885,315.701064,0.195379,,
1283693,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,97.431999,1199.764177,0.421683,,
1283694,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,95.68456,1208.248846,1.230029,,
1283695,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,131.270673,1198.645964,0.188006,,
1283696,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,32.444321,2232.737377,0.649421,,
1283697,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,32.734351,2219.753759,2.196781,,
1283698,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,32.413771,2223.616283,0.222618,,
1283699,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,33.052878,2226.019306,0.682189,,
1283700,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,32.011237,2223.00907,2.317517,,
1283701,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_metis,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,32.062868,2223.094869,0.201933,,
1283702,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_metis,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,58.535444,964.007327,0.431514,,
1283703,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_metis,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,58.755012,962.992553,1.229824,,
1283704,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,84.448176,1306.989999,0.197632,,
1283705,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,30.621964,868.577654,0.407347,,
1283706,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,30.791523,867.045838,1.206272,,
1283707,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,56.709081,842.716148,0.178995,,
1283708,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,31.08998,579.706594,0.409805,,
1283709,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,31.250775,573.447259,1.214259,,
1283710,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,72.188606,2718.737112,0.222618,,
1283711,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,72.195552,2712.33727,0.463462,,
1283712,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,72.068496,2715.11448,1.37328,,
1283713,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,80.400251,2706.070701,0.201728,,
1283714,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,80.373362,2709.285367,0.55296,,
1283715,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,80.6143,2711.029425,1.770701,,
1283716,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,32.109221,2546.451921,0.238592,,
1283717,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,87.339984,836.251481,0.598835,,
1283718,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,87.335885,835.089369,1.961574,,
1283719,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,193.188224,744.503593,0.178176,,
1283720,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,33.173976,584.834844,0.423731,,
1283721,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_sphere.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,33.588944,578.614352,1.267302,,
1283722,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,422.844648,608.381758,0.367757,,
1283723,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,421.440192,602.690248,2.437325,,
1283724,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,207.77441,826.354681,9.219686,,
1283725,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,176.6965,852.614664,0.615424,,
1283726,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,177.710496,854.159867,4.000768,,
1283727,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,147.995124,1773.753673,18.804327,,
1283728,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,203.50231,1717.706624,0.66601,,
1283729,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,205.250546,1716.9252,4.804608,,
1283730,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,205.081578,1715.913661,19.299533,,
1283731,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_metis,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,140.45479,1778.887585,0.423731,,
1283732,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_metis,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,189.960327,686.160401,2.709914,,
1283733,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_metis,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,190.403409,669.794183,11.22857,,
1283734,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,131.200219,607.132237,0.348954,,
1283735,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,129.745731,600.635672,2.308506,,
1283736,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,215.409337,1171.507642,8.728985,,
1283737,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,176.362487,1177.158274,0.334643,,
1283738,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,181.112304,1219.57314,2.025882,,
1283739,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,167.461209,2607.58329,9.632154,,
1283740,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,205.744231,2732.784929,0.427827,,
1283741,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,205.632882,2736.968804,3.050022,,
1283742,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,204.798013,2728.233228,11.973837,,
1283743,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,225.880297,2709.915968,0.561971,,
1283744,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,225.264125,2697.551683,3.876659,,
1283745,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,225.48116,2703.370351,15.506227,,
1283746,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,207.199432,1888.586536,0.421683,,
1283747,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,208.064957,1863.435904,2.869658,,
1283748,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,207.465563,1869.959174,11.619942,,
1283749,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,184.083601,1893.342424,0.362086,,
1283750,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,183.134759,1893.859787,2.196275,,
1283751,CUSPARSE_SPMM_CSR_SYMMETRIC,fe_tooth.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,120.149834,349.937536,9.698304,,
1283752,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,322.545696,2713.97358,0.257638,,
1283753,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,322.555004,2729.928857,1.357619,,
1283754,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,322.674084,2738.879792,5.531021,,
1283755,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,304.625452,2733.21238,0.322765,,
1283756,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,304.667637,2739.072939,1.948058,,
1283757,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,304.579901,2735.152448,7.921254,,
1283758,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,316.383416,2718.728196,0.326656,,
1283759,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,56.024246,1526.184477,1.829888,,
1283760,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,56.326164,1522.194408,7.402906,,
1283761,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_metis,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,112.666635,1467.376683,0.246579,,
1283762,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_metis,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,112.054244,1467.699572,1.308877,,
1283763,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_metis,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,111.074949,1468.501164,4.820582,,
1283764,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,154.214459,2670.633877,0.248627,,
1283765,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,154.824618,2684.160739,1.350656,,
1283766,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,154.292343,2684.350161,5.480173,,
1283767,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,131.152503,2701.493353,0.297984,,
1283768,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,131.285168,2697.518513,1.360691,,
1283769,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,131.616132,2709.399709,5.559706,,
1283770,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,79.588318,2628.253987,0.277299,,
1283771,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,109.074088,1509.027405,1.41865,,
1283772,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,108.453644,1513.48339,5.725184,,
1283773,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,119.461402,1499.544481,0.272589,,
1283774,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,120.08311,1501.405755,1.521664,,
1283775,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,119.003745,1503.223488,5.567283,,
1283776,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,245.320003,1481.36038,0.309453,,
1283777,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,244.175063,1447.930845,1.805107,,
1283778,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,244.748108,1510.963961,7.251558,,
1283779,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,105.395822,1432.996534,0.319283,,
1283780,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,105.251692,1575.466584,1.303757,,
1283781,CUSPARSE_SPMM_CSR_SYMMETRIC,wing.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,55.914391,2620.657898,6.230016,,
1283782,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,230.448142,2608.18281,0.218726,,
1283783,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,230.449323,2601.926122,0.467571,,
1283784,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_amd,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,230.065266,2603.046762,1.368474,,
1283785,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,229.537249,2600.478839,0.218522,,
1283786,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,229.701228,2599.821363,0.74281,,
1283787,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_gray,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,229.689153,2597.270193,2.466611,,
1283788,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,68.417827,1904.557701,0.218112,,
1283789,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,68.418637,1904.330796,0.74281,,
1283790,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_degree,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,68.539344,1904.144317,2.522522,,
1283791,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_metis,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,61.766317,1909.661084,0.186778,,
1283792,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_metis,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,61.90007,1911.666811,0.379699,,
1283793,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_metis,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,34.361763,953.431103,1.306419,,
1283794,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,70.247633,929.118138,0.196198,,
1283795,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,70.11432,917.677997,0.425536,,
1283796,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_rcm,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,32.799821,1322.874032,1.296384,,
1283797,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,60.359389,1295.314519,0.20521,,
1283798,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,60.369598,1303.322729,0.442163,,
1283799,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_rabbit,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,60.422726,1295.428196,1.298227,,
1283800,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,61.385622,2039.12246,0.183706,,
1283801,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,61.528543,2043.861751,0.418202,,
1283802,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_patoh,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,61.465222,2047.584688,1.227571,,
1283803,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,71.401918,2029.513841,0.202138,,
1283804,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,71.407031,2030.693445,0.585728,,
1283805,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,SB_slashburn,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,36.032723,951.862935,2.303181,,
1283806,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,71.236704,919.742675,0.19968,,
1283807,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,71.210731,924.933083,0.437971,,
1283808,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,GROOT_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,34.492195,1319.65147,1.271603,,
1283809,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,32,65.157453,1292.628257,0.219341,,
1283810,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,256,64.677481,1283.69656,0.48087,,
1283811,CUSPARSE_SPMM_CSR_SYMMETRIC,wing_nodal.mtx,TCA_reorder,SYMMETRIC,CUSPARSE_SPMM_CSR_SYMMETRIC,,1024,65.246377,1284.277253,1.489715,,
