job_id,matrix,perm,perm_type,rows,cols,nnz,density,bandwidth_lower,bandwidth_upper,bandwidth_max,bandwidth_avg,locality_profile,locality_avg_row_spread,locality_max_row_spread,locality_max_nnz_per_row,locality_avg_nnz_per_row,locality_num_empty_rows,locality_consecutive_vertical_pairs,locality_total_vertical_pairs,locality_vertical_adjacency_ratio,locality_avg_col_spread,locality_max_col_spread,locality_num_empty_cols,access_dist_reuse_distance_mean,access_dist_reuse_distance_median,access_dist_reuse_distance_max,access_dist_reuse_distance_std,access_dist_reuse_distance_count,access_dist_reuse_distance_cold_misses,access_dist_index_distance_mean,access_dist_index_distance_median,access_dist_index_distance_max,access_dist_index_distance_std,block_density_4,nonzero_blocks_4,total_blocks_4,max_blocks_per_row_4,avg_blocks_per_row_4,block_density_8,nonzero_blocks_8,total_blocks_8,max_blocks_per_row_8,avg_blocks_per_row_8,block_density_16,nonzero_blocks_16,total_blocks_16,max_blocks_per_row_16,avg_blocks_per_row_16,block_density_32,nonzero_blocks_32,total_blocks_32,max_blocks_per_row_32,avg_blocks_per_row_32,block_density_64,nonzero_blocks_64,total_blocks_64,max_blocks_per_row_64,avg_blocks_per_row_64,block_density_128,nonzero_blocks_128,total_blocks_128,max_blocks_per_row_128,avg_blocks_per_row_128
1228838,wb-edu.mtx,None,ROW,9845725,9845725,57156537,5.896176902491356e-07,9751862,9828657,9828657,183023.58672639666,3700380188064,534713.3765564702,9839484,3841,5.8052136333281705,2925419,31948110,47310812,0.6752813712011537,147283.45768786658,9842881,717705,26723.214754122015,18.0,9044776,333561.158794637,48028517,9128020,135202.5071965698,3.0,9839484,809688.724124317,0.20109920037888315,17763788,6058647490624,12417,10173.990836197021,0.09027536456778111,9892742,1514661872656,4051,2834.5965616045846,0.04067611965795966,5488914,378665468164,1457,786.3773638968481,0.018094920456444508,3084674,94666367041,931,220.96518624641834,0.007890764253644555,1768426,23666745600,806,63.339040114613184,0.0033366600541966576,1045524,5916686400,445,19.105052535404294
1228839,wikipedia-20051105.mtx,None,ROW,1634989,1634989,19753078,7.38933078709585e-06,1634860,1634639,1634860,488447.4344230808,909045931202,581814.3441683579,1634906,4970,12.081474554263057,72556,1089885,18118089,0.0601545229190562,760597.7472631088,1634981,464135,114278.31550378469,21046.0,1170562,194215.83065263194,18582224,1170854,100424.11683916385,6566.0,1634914,255327.6160332484,0.06837013794120146,18057114,167074927504,5764,1718.4158736200989,0.01791750552879808,17225715,41768731876,4263,819.6476494099734,0.0047631487174113465,16199465,10442182969,4987,385.40790350209363,0.001300502563665254,14832816,2610596836,4668,290.29309534992956,0.0003686747381369052,13080714,652649209,5532,512.0254433005832,0.00011227287858709413,10738410,163175076,6024,840.6458431188352
1228840,wikipedia-20060925.mtx,None,ROW,2983494,2983494,37269096,4.186957196067203e-06,2983200,2983217,2983217,909108.4942416366,3185537522477,1100539.3365116336,2983428,5852,12.491761672723324,88970,1163085,34285602,0.033923423599212285,1428254.0739579878,2983477,873634,207693.28851628062,40036.0,2109487,348947.64690591773,35159236,2109860,186262.30061212915,12524.0,2983486,473289.6059699849,0.06652201273398217,35015755,556328023876,11631,6079.124131944444,0.017260512348819253,33737679,139082005969,8603,2929.126497655843,0.0045282078064663904,32150116,34770687961,8664,1395.7678214812886,0.0012158359442167187,29934632,8692765225,8052,649.7923070243987,0.0003363305133709569,27053449,2173237924,8004,580.309508998477,9.881725979491876e-05,23019512,543309481,8745,987.5804195804196
1228843,flickr.mtx,None,ROW,820878,820878,9837214,1.4598723604973644e-05,812135,725134,812135,82475.78652055348,105560171425,189962.67952937706,820391,10272,11.983771035403556,265189,484619,9016336,0.0537489951572346,134766.6466746581,816318,0,40556.222619143744,7981.0,816971,86496.05539513961,9016336,820878,23170.591305281283,101.0,820423,89104.24412441069,0.07347824099442422,8367455,42115248400,7580,399.7828475871954,0.020696826038985417,7426572,10528812100,5635,177.43147935779817,0.00631333062806658,6086584,2632203025,4793,125.83646550476544,0.0021663351305688397,4434519,658076409,3583,177.78611233612637,0.00082592870645943,2907834,164531929,2542,228.8371763594869,0.00033300161258289465,1803042,41139396,1788,281.98967782295904
1228844,Goodwin_010.mtx,None,ROW,1182,1182,32282,0.02310603783200346,179,179,179,55.05464345455672,171644,145.21489001692046,304,62,27.311336717428087,0,18292,31100,0.5881672025723472,162.67089678511,304,0,51.06733118971061,35.0,273,47.774542524824135,31100,1182,10.606672655741768,1.0,304,34.97509632037039,0.33532075785275056,6017,87616,33,20.3277027027027,0.23042770671539517,2189,21904,22,14.79054054054054,0.1688106593038822,747,5476,14,10.094594594594595,0.11463778409090909,275,1369,9,7.4324324324324325,0.07651793841019418,103,361,7,5.421052631578948,0.05795108570772059,34,100,4,3.4
1228845,graham1.mtx,None,ROW,9035,9035,335504,0.0041099958992407625,7390,9034,9034,1298.8292688015642,38017945,4207.852241283896,9034,406,37.13381294964029,0,265768,326469,0.8140681044754632,1509.6731599335915,8932,0,108.37675246348046,47.0,9027,498.05875662308574,326469,9035,226.67414300319223,1.0,9034,1056.406160334622,0.4438447210227754,47244,5103081,182,20.9136786188579,0.2744633507853403,19100,1276900,139,16.902654867256636,0.16819333932238192,7792,319225,106,13.791150442477877,0.09123938318017265,3591,80089,76,12.68904593639576,0.04973294247115968,1647,20164,59,11.598591549295774,0.026663462320963543,768,5041,34,10.816901408450704
1228846,windtunnel_evap2d.mtx,None,ROW,8256,8256,233468,0.003425216239258458,8224,8224,8224,1560.8562201243853,29767054,3605.5055717054265,8226,47,28.27858527131783,0,119267,225212,0.529576576736586,3605.5055717054265,8226,0,781.9219757384153,45.0,8255,1565.8002244876304,225212,8256,254.96474876535012,1.0,8255,757.1122972493747,0.2808049803710261,51964,4260096,45,25.176356589147286,0.14826603397821492,24604,1065024,45,23.84108527131783,0.08168975053744178,11164,266256,35,21.635658914728683,0.058731605808861415,3882,66564,22,15.046511627906977,0.03448216783877798,1653,16641,16,12.813953488372093,0.017570599086775586,811,4225,18,12.476923076923077
1228847,bayer01.mtx,None,ROW,57735,57735,277774,8.333227770734896e-05,49670,57733,57733,26188.6785660285,490594373,8497.347761323288,57437,28,4.811189053433792,0,82664,220039,0.3756788569299079,470.50832250801074,56869,0,142.74391812360537,23.0,57056,1802.7101196040933,220039,57735,3532.927257148823,14.0,57470,10955.988038509116,0.1708596187345609,101609,208340356,18,7.039559373700984,0.07546631572541383,57512,52085089,17,7.968962172647915,0.0395832003319714,27412,13024881,16,7.595455804932114,0.02380341101044226,11396,3258025,12,6.313573407202216,0.01431017471381093,4739,815409,14,5.248062015503876,0.00859299518103776,1973,204304,14,4.365044247787611
1228848,G1.mtx,None,ROW,800,800,38352,0.059925,798,798,798,266.8787025448477,613665,767.08125,799,67,47.94,0,2363,37552,0.06292607584149978,767.08125,799,0,407.2994514273541,409.0,799,223.00735527972995,37552,800,31.983390263617636,12.0,799,108.43089125759205,0.09607599502986092,24949,40000,141,124.745,0.06130434782608696,9775,10000,100,97.75,0.059925,2500,2500,50,50.0,0.059925,625,625,25,25.0,0.05540403106508876,169,169,13,13.0,0.047771843112244895,49,49,7,7.0
1228849,TEM152078.mtx,None,ROW,152078,152078,6459326,0.00027928937807611165,21287,21287,21287,2772.0952473988773,1727350487,11358.31932955457,40915,110,42.473770039058905,0,4505360,6307248,0.7143147058748919,11358.31932955457,40915,0,650.5995854293346,55.0,38551,3365.159581541522,6307248,152078,534.8157742488572,1.0,40915,2616.176744628222,0.41015635318477095,984278,1445520400,72,25.888427143608627,0.1993272650877477,506338,361380100,71,26.635349815886375,0.0998079223248933,252803,90345025,65,26.596843766438717,0.050459043979129835,125011,22591009,55,26.301493793393647,0.024729631744558486,63769,5650129,58,26.827513672696675,0.011930578655762974,33045,1413721,61,27.792262405382676
1228850,gupta1.mtx,None,ROW,31802,31802,2164210,0.0021398854851536198,10798,10798,10798,5244.178487300216,473157533,14878.231966542984,21513,8413,68.05263819885542,0,981856,2132408,0.4604447178963876,14878.231966542984,21513,0,3687.0203155306112,1194.0,30573,4528.092141052694,2132408,31802,437.242090297194,2.0,21512,2295.7738170539087,0.20892413353165684,647427,63218401,2606,81.42711608602691,0.12365082840301596,273478,15808576,1332,68.78219315895372,0.09011966263538292,93808,3952144,674,47.18712273641851,0.0773434212151431,27326,988036,338,27.490945674044266,0.06403727815189068,8251,247009,169,16.601609657947687,0.04669243390166578,2829,62001,87,11.36144578313253
1228851,bcspwr10.mtx,None,ROW,5300,5300,21842,0.0007775720897116411,5189,5189,5189,1256.9999084332937,15065191,2842.488867924528,5251,14,4.1211320754716985,0,702,16542,0.042437431991294884,2842.488867924528,5251,0,2185.782493047999,2169.5,5299,1626.4721025543283,16542,5300,1379.2964149993131,991.0,5272,1309.5137626379576,0.08212266137279672,16623,1755625,35,12.545660377358491,0.022699118722979715,15035,439569,59,22.677224736048267,0.006525953227780328,13074,110224,85,39.37951807228916,0.002192197135149024,9730,27556,103,58.6144578313253,0.0010801133342616975,4937,6889,79,59.48192771084337,0.0008109062547521289,1644,1764,42,39.142857142857146
1228852,hvdc1.mtx,None,ROW,24842,24842,159981,0.00025923598838565215,24762,24762,24762,3017.885930204212,179567305,7228.375533370904,24762,181,6.43994042347637,0,91368,135139,0.6761038634295059,7240.113275903712,24836,0,2232.8753357653973,7.0,24817,5211.193672662095,135139,24842,2244.719271158895,1.0,24762,4671.186394141325,0.21981209329933168,45488,38576521,112,7.323780389631299,0.08592407276914615,29092,9647236,142,9.366387636831938,0.03187583684009181,19605,2411809,135,12.623953638119769,0.012093153132014861,12919,603729,117,16.626769626769626,0.004950299281131179,7890,151321,95,20.282776349614394,0.0022899777983187734,4264,38025,94,21.866666666666667
1228853,add20.mtx,None,ROW,2395,2395,17319,0.0030193383048365374,2313,2313,2313,464.2373116230729,3009333,1256.506471816284,2384,124,7.231315240083507,0,4958,14924,0.332216563923881,1256.506471816284,2384,0,412.5656660412758,70.0,2394,718.7203438300395,14924,2395,347.4094006236286,5.0,2394,603.1093022229504,0.1273006585910855,8503,358801,103,14.195325542570952,0.061003015103697024,4436,90000,77,14.786666666666667,0.03188140610273327,2122,22500,61,14.146666666666667,0.018244968648867314,927,5625,46,12.36,0.011245402883976064,376,1444,29,9.894736842105264,0.007392083014641608,143,361,18,7.526315789473684
1228854,Hamrle2.mtx,None,ROW,5952,5952,22162,0.0006255803597236674,5854,2976,5854,1626.5770688566015,5012682,842.1844758064516,5836,5,3.723454301075269,0,8754,16210,0.5400370141887724,2600.975134408602,5900,0,1788.4191239975323,4.0,5951,2445.438851810439,16210,5952,452.1888452687153,3.0,5949,1057.9333500233283,0.286005575056783,4843,2214144,10,3.254704301075269,0.09746165212496481,3553,553536,15,4.775537634408602,0.04580439814814815,1890,138384,15,5.080645161290323,0.02179514413393756,993,34596,15,5.338709677419355,0.010629949963163065,509,8649,15,5.473118279569892,0.0048832531870487365,277,2209,18,5.8936170212765955
1228855,Hardesty1.mtx,None,ROW,938905,938905,12143314,1.3775073392290623e-05,935859,935859,935859,955.6483525008083,5002221903,5327.718888492446,936711,14,12.93348528338863,0,7465604,11204409,0.6663094858461521,5327.718888492446,936711,0,1586.1357960959833,11.0,938052,11321.975096871904,11204409,938905,954.7928547176541,1.0,936710,18738.369354952472,0.3603110932712493,2106394,55096764529,118,115.11607825991912,0.14735555136611556,1287629,13774308496,50,35.18496557000765,0.07353848062660263,645034,3443577124,15,10.992024811696943,0.03664335288721514,323625,860894281,18,11.029787669131931,0.018196682315258957,162924,215238241,33,11.105173471474338,0.008976142560739394,82571,53816896,65,11.255588876772084
1228856,fd12.mtx,None,ROW,7500,7500,28462,0.0005059911111111111,7025,2666,7025,1586.874007448528,13086790,1744.9053333333334,3728,6,3.7949333333333333,0,4474,20962,0.21343383264955634,1375.3810666666666,5994,0,928.4284419425627,115.0,3739,1123.9539670060412,20962,7500,919.794982607779,600.0,7450,912.1037858777279,0.15538740391334732,11448,3515625,15,6.1056,0.06702618688771665,6635,879844,18,7.073560767590618,0.029404836683417087,3781,219961,34,8.06183368869936,0.01385589325772682,2006,55225,51,8.536170212765958,0.007097783931307456,979,13924,47,8.296610169491526,0.003688285811438429,471,3481,33,7.983050847457627
1228857,g7jac010.mtx,None,ROW,2880,2880,19635,0.002367259837962963,2867,2819,2867,182.0645276292335,870810,302.3645833333333,2867,36,6.817708333333333,0,7531,16755,0.44947776783049836,364.8704861111111,2870,0,148.0778871978514,35.0,844,214.5558920610117,16755,2880,88.56447998370174,10.0,2866,217.9694655968659,0.16071077789418545,7636,518400,32,10.605555555555556,0.0630750154194079,4864,129600,41,13.511111111111111,0.028533935546875,2688,32400,43,14.933333333333334,0.015015508760767423,1277,8100,33,14.188888888888888,0.007645456414473684,627,2025,30,13.933333333333334,0.003841106708233173,312,529,21,13.565217391304348
1228858,coupled.mtx,None,ROW,11341,11341,98523,0.0007660108596848686,11311,11311,11311,2897.114237284695,75024320,6615.317873203421,11339,3090,8.687329159686096,0,3216,87182,0.03688834851230759,6615.317873203421,11339,0,2597.6847399692597,1182.0,11340,3026.6627166810113,87182,11341,1523.375347638091,362.0,11322,2503.4128896115903,0.07686348487118035,80112,8042896,1934,28.24823695345557,0.02300563214525891,66915,2010724,1230,47.18970380818054,0.007305255471508295,52682,502681,695,74.3046544428773,0.002541105226408367,37863,126025,355,106.65633802816902,0.0010926440808973834,22014,31684,178,123.67415730337079,0.0007728269758666945,7781,7921,89,87.42696629213484
1228859,ckt11752_dc_1.mtx,None,ROW,49702,49702,333029,0.00013481379159422364,49452,49452,49452,4894.005125679746,925525268,18621.489437044787,49453,2921,6.700515069816104,0,149203,283327,0.5266105948250608,18582.485191742788,49453,0,5404.54007913118,29.0,49669,11814.802260352326,283327,49702,5558.097442257107,3.0,49454,10157.004401927377,0.18386552153634148,113204,154405476,1237,9.110252695960083,0.07611353779656554,68366,38601369,865,11.003701915338805,0.03195437427845054,40711,9653449,547,13.102993241068555,0.014234850650523045,22847,2414916,314,14.702059202059202,0.006535844710862138,12440,603729,178,16.01029601029601,0.0030229739813773422,6724,151321,104,17.2853470437018
1228860,msdoor.mtx,None,ROW,415863,415863,20240935,0.00011703883921012015,291114,291114,291114,30788.817278253202,35809295406,86108.3948463797,291414,77,48.672122790438195,0,17830451,19825072,0.8993889656491537,86108.3948463797,291414,0,4707.748784518916,55.0,293306,24434.08506747689,19825072,415863,3538.2841284893275,1.0,404984,19768.2387909088,0.6085753872212769,2078721,10808929156,105,50.317607474825714,0.33937940099754155,931891,2702232289,74,17.926841467402806,0.16330178602593706,484172,675584064,92,18.62773160972607,0.06856667459618533,288282,168896016,124,22.182363804247462,0.0257803785513735,191682,42224004,174,29.498614958448755,0.009074345580537331,136143,10556001,216,41.903047091412745
1228861,HTC_336_4438.mtx,None,ROW,226340,226340,904522,1.765617038690664e-05,94690,94690,94690,42255.02646922905,25774020596,113873.02551913052,189380,7394,3.9962976053724484,0,101560,678182,0.14975331105809356,113873.02551913052,189380,0,93013.57908349087,57246.5,215248,89462.81932093173,678182,226340,56989.07472242214,47345.0,189379,52222.6829733935,0.17067431792314125,331231,3201862225,3404,5.853482248572994,0.08507236006524971,166131,800493849,1727,5.87180574700456,0.04209955154479488,83927,200137609,867,5.932494521806744,0.021364152895685194,41346,50041476,436,5.844783715012722,0.010802258298989875,20443,12510369,221,5.779756856092734,0.0054764052774092355,10081,3129361,113,5.698699830412663
1228862,CAG_mat1916.mtx,None,ROW,1916,1916,195985,0.05338654599657428,1915,1915,1915,475.88136847207693,3156430,1647.4060542797495,1915,279,102.28862212943632,0,110368,194069,0.5687049451483751,1323.6638830897703,1915,0,265.46589615033827,181.0,1915,253.28727591136214,194069,1916,32.20132765940077,4.0,1915,170.61174599939417,0.1807552828852227,67766,229441,289,141.47390396659708,0.09892956079989662,30954,57600,213,128.975,0.0682019070155902,11225,14400,120,93.54166666666667,0.05820912456280414,3288,3600,60,54.8,0.054496469693194764,878,900,30,29.266666666666666,0.053401674543108256,224,225,15,14.933333333333334
1228863,ch7-8-b5.mtx,None,ROW,141120,141120,846720,4.2517006802721085e-05,141067,141119,141119,68583.27773762283,5722329549,40549.38739370748,122923,6,6.0,0,89969,705600,0.12750708616780046,31055.340022675737,124248,0,10442.24918792517,330.0,128912,23170.482923910098,705600,141120,13516.628720980632,429.0,122923,23787.240571018003,0.12498641965394916,423406,1244678400,18,12.001303854875284,0.054933191605975804,240838,311169600,22,13.652947845804988,0.026210683974038942,126189,77792400,22,14.307142857142857,0.012684855643849906,65186,19448100,24,14.78140589569161,0.006247166817769719,33090,4862025,23,15.006802721088436,0.0032259480337078652,16020,1216609,24,14.524025385312783
1228864,EX3.mtx,None,ROW,2600,2600,71760,0.010615384615384615,1940,1940,1940,372.1164994425864,4924528,1894.0492307692307,2303,30,27.6,0,8385,69160,0.1212406015037594,1894.0492307692307,2303,0,613.5669751301331,272.0,2599,717.6215648380269,69160,2600,137.2156941986371,16.0,2548,368.5684178351033,0.15452728776185226,29024,422500,64,44.652307692307694,0.08016372345749624,13987,105625,60,43.036923076923074,0.047087602889299515,5953,26569,51,36.52147239263804,0.02934594849246231,2388,6724,38,29.121951219512194,0.018657647763578276,939,1681,27,22.902439024390244,0.011742313170241287,373,441,21,17.761904761904763
1228865,Trefethen_2000.mtx,None,ROW,2000,2000,41906,0.0104765,1024,1024,1024,128.66410537870473,2697898,1348.949,1536,22,20.953,0,7994,39906,0.20032075377136271,1348.949,1536,0,415.55625720443044,134.0,1999,531.9805193298798,39906,2000,128.71487889273357,16.0,1535,300.98335591239044,0.30893194149563574,8478,250000,18,16.956,0.17507520053475936,3740,62500,16,14.96,0.10098415330043183,1621,15625,14,12.968,0.05905314303751804,693,3969,12,11.0,0.03527916217672414,290,1024,10,9.0625,0.02243630927905702,114,256,8,7.125
1228866,Serena.mtx,None,ROW,1391349,1391349,64531701,3.3335037840306055e-05,81578,81578,81578,26478.104636231423,143704170087,103284.05747731158,159833,249,46.38067156407199,0,50216925,63140352,0.7953222212001606,103284.05747731158,159833,0,6671.92976195318,50.0,227678,32733.614571240872,63140352,1391349,4453.732798392108,1.0,159833,19749.548949580156,0.3802898138619709,10605678,120991274244,1004,858.8984450923226,0.2011959177928602,5011572,30247818561,300,202.93051506316812,0.10075855907735336,2501792,7562041600,111,50.653816562057095,0.04993830085519976,1261942,1890510400,69,29.023505059797607,0.024759878634195487,636304,472627600,70,29.268813247470103,0.012445265302965986,316482,118156900,77,29.115179392824288
1228867,Emilia_923.mtx,None,ROW,923136,923136,41005206,4.8118006073131285e-05,17279,17279,17279,6603.647627962167,22929205206,24838.3826500104,34475,57,44.41946365432612,0,31564083,40082070,0.7874863498816304,24838.3826500104,34475,0,2033.0963253394848,44.0,50720,7805.232656670282,40082070,923136,1118.3333256595108,1.0,34475,4513.003811593916,0.3920356688044239,6537225,53261254656,438,351.2371050934881,0.20807315312954253,3079236,13315313664,159,82.7262371715652,0.10151701129874574,1577830,3328828416,63,27.347303105934554,0.0475277748579596,842542,832207104,69,29.206253466444814,0.021953064824116814,456020,208051776,71,31.615363283416528,0.010041643550636088,249238,52012944,68,34.558790904048806
1228868,Fault_639.mtx,None,ROW,638802,638802,28614564,7.012204911021042e-05,19988,19988,19988,6788.80709501637,16423955553,25710.557501385407,39494,318,44.79410521570064,0,22602408,27975762,0.8079282344480911,25710.557501385407,39494,0,1867.0460375663763,44.0,57656,7913.677213176182,27975762,638802,1147.921507835014,1.0,39494,4699.201844963716,0.4073344029102696,4390521,25504409401,252,163.2528073176173,0.2199791498255577,2032477,6376182201,101,37.78751371149163,0.1103296600997329,1013106,1594085476,63,25.374592997044534,0.05406214178443948,516885,398521369,66,25.892150478385012,0.026460833367659423,264012,99640324,71,26.44880785413745,0.01314824389461515,132831,24910081,73,26.614105389701464
1228869,Geo_1438.mtx,None,ROW,1437960,1437960,63156690,3.054398868173207e-05,26018,26018,26018,10034.89443373299,54554770428,37939.00416423266,51839,57,43.92103396478344,0,49207569,61718730,0.7972874522855542,37939.00416423266,51839,0,3105.883360059418,44.0,77252,12009.307676140195,61718730,1437960,1727.577943438422,1.0,51839,6948.863377542516,0.4033544009983072,9786166,129233060100,941,819.0631067961165,0.22028529738594846,4479751,32308265025,266,187.46865584198193,0.11119601646964808,2218657,8077156129,92,46.42513078049801,0.05312205172301304,1161033,2019333969,59,25.8369050003338,0.024381630452432135,632407,504855961,63,28.14575637545062,0.01107303580166439,348123,126225225,72,30.985580774365822
1228870,Hook_1498.mtx,None,ROW,1498023,1498023,60917445,2.7145929514354177e-05,29036,29036,29036,8777.942564038922,49427664768,32995.26427030827,57845,93,40.66522676888138,0,47481198,59419422,0.7990854909359435,32995.26427030827,57845,0,2414.7152629488724,50.0,79595,11259.351932407502,59419422,1498023,1622.7508086846192,1.0,57845,6963.569583990707,0.37935518894474257,10036347,140254744036,1018,875.0084568439407,0.20162763686523158,4720757,35063686009,301,205.80508326793966,0.10159821597257654,2342155,8766015129,108,51.05737579839993,0.0505520839418869,1176800,2191550596,60,25.137779296791557,0.025108212940530283,592333,547887649,66,25.305805955483404,0.01267446761907382,293354,136983616,64,25.064422419685577
1228871,StocF-1465.mtx,None,ROW,1465137,1465137,21005389,9.785302518634184e-06,36616,36616,36616,13451.149303162156,72709381124,49626.33605185044,73188,189,14.336808776244133,0,7498949,19540252,0.3837693086046178,49626.33605185044,73188,0,11251.903327858821,36.0,108112,28021.552691531597,19540252,1465137,6922.859759600728,6.0,73188,15865.593775288165,0.17635951567779773,7444094,134164701225,750,634.8366024219682,0.07932243887787756,4137659,33541358449,256,176.43096537608733,0.03624849058592794,2263606,8385431184,107,48.2614331705861,0.016855859384629447,1216970,2096357796,74,26.57952212466693,0.008026502345106054,638917,524089449,74,27.908836762329095,0.003999548279713593,320553,131033809,84,28.003232287935703
1228872,Long_Coup_dt0.mtx,None,ROW,1470152,1470152,87088992,4.029385189158107e-05,36123,36123,36123,12655.176022338163,70511809848,47962.25822091865,71727,756,59.23808694611169,0,72421960,85618840,0.8458647652782962,47962.25822091865,71727,0,2657.0586250409374,59.0,105555,13227.651440197713,85618840,1470152,1619.287902244728,1.0,71727,7798.791256142126,1.0004815785188041,5440442,135084181444,655,465.5521136402533,0.3941255898782924,3452619,33771045361,261,147.72458497347253,0.17032264242102602,1997335,8442853225,129,42.73014141154825,0.07614395085658521,1116935,2110759249,76,24.3113205493764,0.03432781319626078,619380,527712784,65,26.962388995298625,0.015727140008565545,337982,131928196,71,29.425561553195195
1228873,Long_Coup_dt6.mtx,None,ROW,1470152,1470152,87088992,4.029385189158107e-05,36123,36123,36123,12655.176022338163,70511809848,47962.25822091865,71727,756,59.23808694611169,0,72421960,85618840,0.8458647652782962,47962.25822091865,71727,0,2657.0586250409374,59.0,105555,13227.651440197713,85618840,1470152,1619.287902244728,1.0,71727,7798.791256142126,1.0004815785188041,5440442,135084181444,655,465.5521136402533,0.3941255898782924,3452619,33771045361,261,147.72458497347253,0.17032264242102602,1997335,8442853225,129,42.73014141154825,0.07614395085658521,1116935,2110759249,76,24.3113205493764,0.03432781319626078,619380,527712784,65,26.962388995298625,0.015727140008565545,337982,131928196,71,29.425561553195195
1228874,CoupCons3D.mtx,None,ROW,416800,416800,22322336,0.00012849440578247207,83363,83363,83363,39878.3408030414,55765874240,133795.28368522073,166723,76,53.55646833013436,0,19253724,21905536,0.8789432954299772,133795.28368522073,166723,0,7423.796931697996,59.0,250051,39326.209338742876,21905536,416800,4996.400765466516,1.0,166723,23174.952417528053,1.000044441768381,1395084,10857640000,48,33.844832605531295,0.4569670520291799,763264,2714410000,29,14.649699621888255,0.21643754095593637,402872,678602500,33,15.465335892514396,0.10420993976623563,209185,169650625,35,16.060268714011517,0.05029475772215916,108357,42419169,32,16.637033625057576,0.02457472386185314,55441,10608049,31,17.022106232729506
1228875,ML_Laplace.mtx,None,ROW,377002,377002,27689972,0.0001948207488234737,2347,2347,2347,809.17436601236,1246586042,3306.576734340932,4665,74,73.44781194794723,0,23970754,27312970,0.8776326411957396,3306.576734340932,4665,0,274.50207414279737,73.0,6887,843.9838352167318,27312970,377002,90.02519659554717,1.0,4665,445.174593491201,0.6587954057765066,2626951,8883251001,110,57.64649989027869,0.45015420682781065,961128,2220859876,38,20.39485634257098,0.27472931445908294,393711,555214969,32,16.708865594364045,0.15860561364316214,170492,138815524,28,14.47054829400781,0.08386466858927043,80609,34703881,28,13.683415379392294,0.04597806647745049,36758,8678916,27,12.477257298031228
1228876,Transport.mtx,None,ROW,1602111,1602111,23500731,9.155797248926757e-06,51681,51681,51681,27151.042042904963,160272237820,100038.16078910886,103362,15,14.668603486275295,0,12512320,21898620,0.5713748172259256,100038.16078910886,103362,0,21991.27217532429,13.0,154879,53287.910774796015,21898620,1602111,13639.698576597408,1.0,103361,29242.983187766506,0.24958142779415454,5885036,160422678784,558,548.7724729578515,0.12478808456354627,2942580,40105669696,146,137.1960089518836,0.062391413114434885,1471352,10026417424,45,34.30204690632723,0.03119307772221565,735738,2506604356,15,14.695362121998961,0.015593995456451857,367929,626651089,15,14.697758958175209,0.010613097857760717,135151,156675289,11,10.797395542062795
1228877,PFlow_742.mtx,None,ROW,742793,742793,37138461,6.731134957499778e-05,7152,7152,7152,2683.666156440893,5562954699,7489.239531067202,14256,137,49.99839928486133,0,25928999,36395668,0.7124199231622841,7489.239531067202,14256,0,489.04881306203805,58.0,19444,2344.511134283303,36395668,742793,299.5622841657947,1.0,14253,1431.6572628090432,0.41516305606655046,5590945,34484118601,337,241.71833117163857,0.26632932467902615,2178838,8621122500,81,47.101863461455316,0.16219087339552776,894453,2155280625,44,19.266623586429727,0.11710659093871993,309701,538843369,35,13.341705079050532,0.08411498965682489,107793,134722449,26,9.286895838718015,0.048806127164316836,46444,33686416,20,8.002067539627843
1228878,Stanford.mtx,None,ROW,281903,281903,2312497,2.9099249131415e-05,281730,281809,281809,87684.65220019745,26623518964,101776.5301313516,281896,38606,8.203165627893283,20315,77,2030594,3.791993869774066e-05,154126.864619087,281790,172,79274.47491045251,64302.0,281538,62867.34126047556,2030766,281731,25607.57626694273,2156.0,281822,52244.45641368275,0.06386631278929751,2263025,4966866576,23006,37.13529701345586,0.016437186424278046,2198233,1241716644,24386,62.382456439071454,0.004303825337978679,2098875,310429161,15944,119.12565979908054,0.0011580515770410404,1950084,77616100,8734,221.34892167990918,0.00032383028534640394,1743427,19404025,4405,395.78365493757093,9.928560073681919e-05,1421592,4853209,2203,645.2982296867907
1228879,kim1.mtx,None,ROW,38415,38415,933195,0.0006323692276791975,392,392,392,232.86370801386633,29432532,766.1729012104647,784,25,24.292463881296367,0,743070,894780,0.8304499430027493,773.9701679031629,784,0,183.2144951831735,23.0,973,355.3626915528167,894780,38415,63.0379642389471,1.0,783,162.19882999564555,0.4749451357051538,122803,92236816,13,12.786651395251978,0.27915097206800166,52234,23059204,11,10.877551020408163,0.13944734205845224,26141,5764801,11,10.887546855476884,0.06971033750382467,13073,1442401,11,10.885095753538717,0.03484184287305016,6539,361201,11,10.880199667221298,0.021276691309943502,2677,90601,9,8.893687707641195
1228880,F1.mtx,None,ROW,343791,343791,26837113,0.00022706321792085972,343754,343754,343754,83088.77575542495,86687072218,252150.49904738634,343781,435,78.06229075223028,0,21164739,26493322,0.7988707116457499,252150.49904738634,343781,0,17945.06200747494,80.0,343790,56816.00845034092,26493322,343791,6460.225699695257,1.0,343784,32189.19473543003,0.3829956662603774,4379474,7387058704,299,87.63855759225166,0.18609011863342462,2253370,1846764676,266,52.43565877041932,0.07731139440879159,1355977,461691169,303,63.10685530786057,0.028343580182145722,924658,115433536,409,86.06273268801192,0.009410617548906588,696238,28858384,574,129.60498883097543,0.003017744154766294,542792,7214596,746,202.08190618019358
